site,date,water_temperature,ph_standard_units,Average_dissolved_oxygen_dis,conductivity,Nitrate,Phosphate,watershed,waterbody
5303396,2025-06-07,13.8,8.0,9.45,315.0,,,Piper's Creek,Piper's Creek Below TP
5303396,2025-07-13,14.9,8.0,8.85,303.33,,,Piper's Creek,Piper's Creek Below TP
5303396,2025-08-13,15.2,8.0,,290.0,,,Piper's Creek,Piper's Creek Below TP
5303396,2025-10-30,11.2,8.0,9.7,299.0,,,Piper's Creek,Piper's Creek Below TP
5303396,2025-11-30,8.0,8.0,9.9,320.0,,,Piper's Creek,Piper's Creek Below TP
5303396,2025-12-31,7.6,8.0,10.5,339.0,,,Piper's Creek,Piper's Creek Below TP
5303396,2026-01-26,5.8,8.0,11.1,343.0,,,Piper's Creek,Piper's Creek Below TP
5303396,2026-02-06,10.0,8.0,9.8,324.0,,,Piper's Creek,Piper's Creek Below TP
5303396,2026-03-01,7.9,8.0,10.5,324.0,,,Piper's Creek,Piper's Creek Below TP
5303396,2026-03-08,10.0,8.0,9.0,,,,Piper's Creek,Piper's Creek Below TP
5303396,2026-03-22,8.8,8.0,10.0,330.0,,,Piper's Creek,Piper's Creek Below TP
5303396,2026-04-05,11.5,8.0,9.7,,,,Piper's Creek,Piper's Creek Below TP
5303397,2022-10-29,10.5,7.5,9.9,,,,Pipers Creek,Pipers
5303397,2022-11-26,8.0,8.0,10.1,,,,Pipers Creek,Pipers
5303397,2022-12-24,5.0,7.0,11.5,,,,Pipers Creek,Pipers
5303397,2023-01-21,8.0,8.0,10.1,,,,Pipers Creek,Pipers
5303397,2023-02-18,8.0,8.0,10.1,,,,Pipers Creek,Pipers
5303397,2023-03-19,8.5,8.0,9.3,,,,Pipers Creek,Pipers
5303397,2023-04-11,11.0,8.0,9.7,,,,Pipers Creek,Pipers
5303397,2023-05-14,13.0,8.0,9.1,,,,Pipers Creek,Pipers
5303397,2023-06-11,15.0,8.0,8.9,,,,Pipers Creek,Pipers
5303397,2023-08-02,14.0,8.5,9.0,,,,Pipers Creek,Pipers
5303397,2023-08-30,,8.0,8.7,,,,Pipers Creek,Pipers
5303397,2023-10-01,,8.0,9.45,,,,Pipers Creek,Pipers
5303397,2023-10-28,8.6,8.0,10.6,,,,Pipers Creek,Pipers
5303397,2023-11-25,7.1,8.0,10.1,,,,Pipers Creek,Pipers
5303397,2024-01-22,7.6,8.0,10.4,,,,Pipers Creek,Pipers
5303397,2024-02-17,8.3,8.0,10.4,,,,Pipers Creek,Pipers
5303397,2024-03-18,11.4,8.0,9.6,,,,Pipers Creek,Pipers
5303397,2024-05-12,13.6,8.0,9.0,,,,Pipers Creek,Pipers
5303397,2024-06-10,13.2,8.5,9.8,,,,Pipers Creek,Pipers
5303397,2024-08-02,15.8,8.0,8.7,,,,Pipers Creek,Pipers
5303397,2024-08-31,14.6,8.0,9.25,,,,Pipers Creek,Pipers
5303397,2024-09-28,13.4,8.0,9.4,,,,Pipers Creek,Pipers
5303397,2024-12-15,8.5,8.0,9.5,300.0,,,Piper's Creek,Piper's Creek Above TP
5303397,2025-01-12,8.5,8.0,10.1,30.5,,,Piper's Creek,Piper's Creek Above TP
5303397,2025-01-23,6.0,8.0,10.8,310.67,,,Piper's Creek,Piper's Creek Above TP
5303397,2025-02-09,5.5,7.5,10.9,386.0,,,Piper's Creek,Piper's Creek Above TP
5303397,2025-02-20,9.1,8.0,10.0,282.0,,,Piper's Creek,Piper's Creek Above TP
5303397,2025-03-09,9.4,8.0,9.8,30.8,,,Piper's Creek,Piper's Creek Above TP
5303397,2025-03-18,8.9,8.0,,276.0,,,Piper's Creek,Piper's Creek Above TP
5303397,2025-04-06,10.6,8.0,9.2,284.0,,,Piper's Creek,Piper's Creek Above TP
5303397,2025-04-18,9.4,8.0,9.3,298.6,,,Piper's Creek,Piper's Creek Above TP
5303397,2025-05-04,9.9,8.0,9.8,302.0,,,Piper's Creek,Piper's Creek Above TP
5303397,2025-05-10,11.4,8.0,9.0,285.0,,,Piper's Creek,Piper's Creek Above TP
5303397,2025-06-01,11.5,8.0,9.6,285.0,,,Piper's Creek,Piper's Creek Above TP
5303397,2025-06-15,12.2,8.0,8.7,284.0,,,Piper's Creek,Piper's Creek Above TP
5303397,2025-06-29,12.6,8.0,9.1,0.3,,,Piper's Creek,Piper's Creek Above TP
5303397,2025-07-11,13.7,8.0,7.7,293.0,,,Piper's Creek,Piper's Creek Above TP
5303397,2025-07-26,13.2,8.0,9.1,288.0,,,Piper's Creek,Piper's Creek Above TP
5303397,2025-08-06,14.7,8.0,8.1,283.0,,,Piper's Creek,Piper's Creek Above TP
5303397,2025-08-24,13.8,8.0,,272.0,,,Piper's Creek,Piper's Creek Above TP
5303397,2025-09-21,14.7,8.0,8.0,208.0,,,Piper's Creek,Piper's Creek Above TP
5303397,2025-11-15,11.6,8.0,9.3,29.9,,,Piper's Creek,Piper's Creek Above TP
5303397,2025-11-28,9.5,8.0,9.3,289.0,,,Piper's Creek,Piper's Creek Above TP
5303397,2025-12-14,10.6,7.5,9.65,313.0,,,Piper's Creek,Piper's Creek Above TP
5303397,2026-01-10,8.8,7.5,10.0,309.0,,,Piper's Creek,Piper's Creek Above TP
5303397,2026-01-11,8.0,7.5,10.8,119.3,,,Piper's Creek,Piper's Creek Above TP
5303397,2026-01-24,5.8,8.0,,317.0,,,Piper's Creek,Piper's Creek Above TP
5303397,2026-02-07,9.5,7.0,10.1,115.0,,,Piper's Creek,Piper's Creek Above TP
5303397,2026-03-07,10.3,8.0,10.05,279.0,,,Piper's Creek,Piper's Creek Above TP
5303398,2022-11-06,10.0,8.0,12.0,,,,Pipers Creek,"Trib """"M"""""
5303398,2022-11-27,9.5,7.5,12.0,,,,Pipers Creek,"Trib """"M"""""
5303398,2023-01-02,8.5,8.0,14.5,,,,Pipers Creek,"Trib """"M"""""
5303398,2023-01-29,7.0,8.0,12.25,,,,Pipers Creek,Pipers
5303398,2023-02-26,8.0,8.0,13.0,,,,Pipers Creek,"Trib """"M"""""
5303398,2023-03-26,10.0,7.5,10.0,,,,Pipers Creek,Pipers
5303398,2023-04-21,11.0,7.5,10.0,,,,Pipers Creek,Pipers
5303398,2023-05-22,12.0,7.5,11.0,,,,Pipers Creek,Pipers
5303398,2023-06-21,13.0,8.0,10.0,,,,Pipers Creek,Pipers
5303398,2023-07-19,14.0,7.5,11.0,,,,Pipers Creek,Pipers
5303398,2023-08-16,7.0,8.5,10.0,,,,Pipers Creek,Pipers
5303398,2023-09-10,16.0,7.5,10.0,,,,Pipers Creek,Pipers
5303398,2023-10-11,,7.5,,,,,Pipers Creek,Pipers
5303398,2023-11-09,10.5,7.5,11.0,,,,Pipers Creek,
5303398,2023-12-08,9.7,0.0,10.0,,,,Pipers Creek,Pipers
5303398,2023-12-31,10.6,8.0,13.0,,,,Pipers Creek,Pipers
5303398,2024-01-22,8.1,8.0,10.4,,,,Pipers Creek,Pipers
5303398,2024-01-29,11.7,8.0,11.0,,,,Pipers Creek,Pipers
5303398,2024-02-25,10.3,7.5,0.0,,,,Pipers Creek,Pipers
5303398,2024-03-24,11.6,7.0,11.0,,,,Pipers Creek,Pipers
5303398,2024-04-22,12.2,7.0,11.0,,,,Pipers Creek,Pipers
5303398,2024-05-18,11.7,7.5,8.625,,,,Pipers Creek,Pipers
5303398,2024-06-20,13.7,8.0,15.0,,,,Pipers Creek,Pipers
5303398,2024-07-15,13.9,8.0,12.5,,,,Pipers Creek,
5303398,2024-08-15,14.8,8.0,13.0,,,,Pipers Creek,Pipers
5303398,2024-09-08,14.7,8.0,11.0,,,,Pipers Creek,Pipers
5303398,2024-12-02,9.0,8.0,,,,,Piper's Creek,Piper's Creek Trib M
5303398,2024-12-15,9.5,8.0,10.8,295.0,,,Piper's Creek,Piper's Creek Trib M
5303398,2025-01-11,9.8,8.0,10.2,,,,Piper's Creek,Piper's Creek Trib M
5303398,2025-01-26,6.8,8.5,11.75,0.3,,,Piper's Creek,Piper's Creek Trib M
5303398,2025-02-15,8.3,8.0,10.1,,,,Piper's Creek,Piper's Creek Trib M
5303398,2025-02-23,10.6,8.0,10.3,,,,Piper's Creek,Piper's Creek Trib M
5303398,2025-03-08,11.0,8.0,9.7,,,,Piper's Creek,Piper's Creek Trib M
5303398,2025-04-05,13.2,8.0,9.7,,,,Piper's Creek,Piper's Creek Trib M
5303398,2025-05-04,11.6,8.0,9.7,,,,Piper's Creek,Piper's Creek Trib M
5303398,2025-06-01,12.6,8.0,9.5,,,,Piper's Creek,Piper's Creek Trib M
5303398,2025-06-29,13.9,8.0,9.4,,,,Piper's Creek,Piper's Creek Trib M
5303398,2025-07-25,13.9,8.5,9.9,,,,Piper's Creek,Piper's Creek Trib M
5303398,2025-09-21,13.3,8.5,9.1,,,,Piper's Creek,Piper's Creek Trib M
5303398,2025-10-08,12.4,8.0,9.2,303.0,,,Piper's Creek,Piper's Creek Trib M
5303398,2025-10-19,12.1,8.5,9.6,,,,Piper's Creek,Piper's Creek Trib M
5303398,2025-11-16,12.5,8.0,9.4,,,,Piper's Creek,Piper's Creek Trib M
5303398,2025-12-13,12.0,8.0,9.3,,,,Piper's Creek,Piper's Creek Trib M
5303398,2026-01-10,10.1,7.5,9.9,,,,Piper's Creek,Piper's Creek Trib M
5303398,2026-02-08,10.1,8.0,9.7,,,,Piper's Creek,Piper's Creek Trib M
5303398,2026-02-22,9.2,8.0,9.81,,,,Piper's Creek,Piper's Creek Trib M
5303398,2026-03-09,9.6,8.5,10.1,,,,Piper's Creek,Piper's Creek Trib M
5303398,2026-03-22,9.4,8.0,9.4,,,,Piper's Creek,Piper's Creek Trib M
5306101,2015-08-22,14.0,8.0,9.0,,,,North Creek,North Creek
5306101,2015-09-06,13.0,8.0,7.6,,,,North Creek,North Creek
5306101,2015-09-27,13.0,8.0,8.1,,,,North Creek,North Creek
5306101,2015-10-07,12.0,8.0,7.8,,,,North Creek,North Creek
5306101,2015-11-05,8.0,7.0,8.2,,,,North Creek,North Creek
5306101,2015-12-05,6.0,7.5,9.3,,,,North Creek,North Creek
5306101,2016-01-30,6.5,7.5,9.3,,,,North Creek,North Creek
5306101,2016-02-21,4.0,7.5,10.0,,,,North Creek,North Creek
5306101,2016-03-30,11.0,8.0,9.5,,,,North Creek,North Creek
5306101,2016-04-21,11.0,8.0,9.1,,,,North Creek,North Creek
5306101,2016-05-26,10.0,7.5,9.9,,,,North Creek,North Creek
5306101,2016-06-24,12.0,8.0,9.3,,,,North Creek,North Creek
5306101,2016-07-21,15.0,8.0,8.2,,,,North Creek,North Creek
5306101,2016-08-21,15.0,8.0,9.2,,,,North Creek,North Creek
5306101,2016-09-03,15.0,7.0,7.2,,,,North Creek,North Creek
5306101,2016-10-10,11.0,8.0,9.4,,,,North Creek,North Creek
5306101,2016-10-16,2.0,7.5,9.2,,,,North Creek,North Creek
5306101,2016-11-18,8.0,7.0,10.1,,,,North Creek,North Creek
5306101,2016-12-16,2.0,7.5,9.2,,,,North Creek,North Creek
5306101,2017-01-30,5.0,7.5,10.5,,,,North Creek,North Creek
5306101,2017-02-24,7.0,7.0,9.9,,,,North Creek,North Creek
5306101,2017-03-25,10.0,7.5,9.5,,,,North Creek,North Creek
5306101,2017-06-27,14.5,7.5,9.2,,,,North Creek,North Creek
5306101,2017-07-27,15.0,7.5,9.2,,,,North Creek,North Creek
5306101,2017-08-27,14.0,7.0,8.8,,,,North Creek,North Creek
5306101,2017-09-30,12.0,8.0,9.4,,,,North Creek,North Creek
5306101,2017-10-24,8.5,7.5,10.2,,,,North Creek,North Creek
5306101,2017-12-30,6.0,7.0,10.9,,,,North Creek,North Creek
5306101,2018-02-25,4.0,7.0,10.7,,,,North Creek,North Creek
5306101,2018-03-25,5.0,7.0,12.9,,,,North Creek,North Creek
5306101,2018-04-29,10.5,7.5,10.7,,,,North Creek,North Creek
5306101,2018-05-31,11.0,8.0,8.5,,,,North Creek,North Creek
5306101,2018-06-24,14.0,7.5,11.1,,,,North Creek,North Creek
5306101,2018-07-29,15.0,7.5,9.0,,,,North Creek,North Creek
5306101,2018-08-26,13.0,7.5,9.1,,,,North Creek,North Creek
5306101,2018-10-28,10.5,7.0,7.9,,,,North Creek,North Creek
5306101,2018-11-25,6.0,7.0,10.2,,,,North Creek,North Creek
5306101,2020-11-10,7.0,7.5,10.4,,,,North Creek,North Creek
5306101,2020-12-14,6.0,7.5,10.8,,,,North Creek,North Creek
5306101,2021-01-04,7.0,7.0,10.0,,,,North Creek,North Creek
5306101,2021-02-08,6.0,7.0,10.2,,,,North Creek,North Creek
5306101,2021-04-04,8.0,8.0,11.0,,,,North Creek,North Creek
5306101,2022-01-09,15.0,8.5,8.8,,,,North Creek,North Creek
5306101,2022-03-29,10.5,7.0,9.8,,,,North Creek,North Creek
5306101,2022-05-07,9.7,7.0,9.3,,,,North Creek,North Creek
5306101,2022-06-01,12.0,7.0,9.3,,,,North Creek,North Creek
5306101,2022-06-11,7.5,7.0,9.6,,,,North Creek,North Creek
5306101,2022-06-28,16.0,8.0,8.3,,,,North Creek,North Creek
5306101,2022-08-09,15.0,8.0,8.4,,,,North Creek,North Creek
5306101,2022-08-10,11.0,8.5,9.5,,,,North Creek,North Creek
5306101,2022-08-12,4.5,7.0,10.8,,,,North Creek,North Creek
5306101,2022-09-01,15.0,8.5,8.8,,,,North Creek,North Creek
5306101,2022-09-08,15.0,8.0,8.4,,,,North Creek,North Creek
5306101,2022-10-08,11.0,8.5,9.5,,,,North Creek,North Creek
5306101,2022-11-06,7.5,7.0,9.6,,,,North Creek,North Creek
5306101,2022-12-08,4.5,7.0,10.8,,,,North Creek,North Creek
5306101,2023-02-04,6.0,7.0,10.4,,,,North Creek,North Creek
5306101,2023-02-05,11.0,7.5,9.4,,,,North Creek,North Creek
5306101,2023-06-03,4.5,7.0,,,,,North Creek,North Creek
5306101,2023-06-22,15.25,8.25,9.4,,,,North Creek,North Creek
5306101,2023-08-24,13.0,8.0,9.4,,,,North Creek,North Creek
5306101,2023-11-19,7.5,7.0,10.0,,,,North Creek,North Creek
5306101,2023-12-18,5.0,7.0,10.5,,,,North Creek,North Creek
5306101,2024-01-22,4.0,6.5,10.3,,,,North Creek,North Creek
5306101,2024-02-24,7.0,7.0,10.6,,,,North Creek,North Creek
5306101,2024-04-21,10.1,7.0,10.0,,,,North Creek,North Creek
5306101,2024-06-22,15.0,7.5,9.2,210.0,3.52,0.0,North Creek,North Creek
5306101,2024-07-19,15.0,7.5,9.0,243.0,2.64,0.0,North Creek,North Creek
5306101,2024-08-30,14.5,7.0,9.2,206.0,2.64,0.0,North Creek,North Creek
5306101,2024-11-11,11.0,6.5,8.2,133.0,1.1,0.0,North Creek,North Creek
5306101,2024-12-20,8.3,8.0,10.0,112.0,2.2,0.0,North Creek,North Creek
5306101,2025-01-30,2.5,8.0,12.0,211.0,2.2,,North Creek,North Creek
5306101,2025-02-23,9.2,7.0,9.9,144.0,1.1,,North Creek,North Creek
5306101,2025-03-30,8.6,8.0,10.75,171.0,1.1,,North Creek,North Creek
5306101,2025-05-17,12.6,8.0,9.8,219.0,2.2,,North Creek,North Creek
5306101,2025-06-28,15.2,8.0,9.2,236.0,2.2,,North Creek,North Creek
5306101,2025-07-21,15.6,7.5,9.9,243.0,4.4,,North Creek,North Creek
5306101,2025-09-06,16.5,8.0,9.15,245.0,2.2,,North Creek,North Creek
5306101,2026-02-08,8.2,7.0,10.5,146.0,1.76,,North Creek,North Creek
5306102,2015-09-12,15.0,7.0,2.0,,,,Swamp Creek,Swamp Creek
5306102,2015-10-10,13.0,6.5,2.1,,,,Swamp Creek,Swamp Creek
5306102,2015-11-14,7.0,6.5,6.4,,,,Swamp Creek,Swamp Creek
5306102,2015-12-12,6.0,6.5,8.2,,,,Swamp Creek,Swamp Creek
5306102,2016-01-09,2.0,6.5,8.6,,,,Swamp Creek,Swamp Creek
5306102,2016-02-13,7.0,7.0,8.2,,,,Swamp Creek,Swamp Creek
5306102,2016-04-16,8.0,7.0,7.0,,,,Swamp Creek,Swamp Creek
5306102,2016-05-14,6.0,7.0,4.3,,,,Swamp Creek,Swamp Creek
5306102,2016-06-12,13.0,8.0,5.1,,,,Swamp Creek,Swamp Creek
5306102,2016-07-09,14.0,7.0,8.1,,,,Swamp Creek,Swamp Creek
5306102,2016-08-13,16.0,7.0,3.8,,,,Swamp Creek,Swamp Creek
5306102,2016-09-17,15.0,7.0,4.2,,,,Swamp Creek,Swamp Creek
5306102,2016-10-22,11.5,6.5,5.8,,,,Swamp Creek,Swamp Creek
5306102,2016-11-12,12.5,7.0,5.0,,,,Swamp Creek,Swamp Creek
5306102,2017-01-22,5.0,7.0,8.7,,,,Swamp Creek,Swamp Creek
5306102,2017-02-18,6.5,7.0,8.5,,,,Swamp Creek,Swamp Creek
5306102,2017-03-25,8.0,7.0,8.7,,,,Swamp Creek,Swamp Creek
5306102,2017-04-29,10.0,7.0,8.0,,,,Swamp Creek,Swamp Creek
5306102,2017-07-22,27.0,7.0,4.1,,,,Swamp Creek,Swamp Creek
5306102,2017-09-16,12.0,7.0,2.8,,,,Swamp Creek,Swamp Creek
5306102,2017-10-21,10.0,7.0,5.8,,,,Swamp Creek,Swamp Creek
5306102,2017-11-26,9.0,7.0,6.2,,,,Swamp Creek,Swamp Creek
5306102,2017-12-16,4.0,7.0,8.3,,,,Swamp Creek,Swamp Creek
5306102,2018-01-20,6.5,7.0,8.7,,,,Swamp Creek,Swamp Creek
5306102,2018-02-10,7.0,7.0,8.3,,,,Swamp Creek,Swamp Creek
5306102,2018-03-10,5.0,7.0,9.4,,,,Swamp Creek,Swamp Creek
5306102,2018-06-02,13.0,7.0,4.0,,,,Swamp Creek,Swamp Creek
5306103,2015-09-22,13.0,7.5,8.0,,,,North Creek,Little Swamp Creek
5306103,2015-10-16,12.0,8.0,7.7,,,,North Creek,Little Swamp Creek
5306103,2015-11-20,7.0,7.0,8.2,,,,North Creek,Little Swamp Creek
5306103,2015-12-19,7.0,7.0,8.1,,,,North Creek,Little Swamp Creek
5306103,2016-01-19,6.5,7.0,8.6,,,,North Creek,Little Swamp Creek
5306103,2016-02-09,7.0,7.5,10.3,,,,North Creek,Little Swamp Creek
5306103,2016-03-10,8.0,7.0,7.8,,,,North Creek,Little Swamp Creek
5306103,2016-04-13,8.0,7.0,8.0,,,,North Creek,Little Swamp Creek
5306103,2016-05-20,10.0,7.0,8.0,,,,North Creek,Little Swamp Creek
5306103,2016-06-10,12.0,7.5,8.2,,,,North Creek,Little Swamp Creek
5306103,2016-07-12,14.0,7.5,8.0,,,,North Creek,Little Swamp Creek
5306103,2016-08-20,15.0,8.0,6.8,,,,North Creek,Little Swamp Creek
5306103,2016-09-09,13.0,7.5,8.2,,,,North Creek,Little Swamp Creek
5306103,2016-10-08,13.5,7.5,8.3,,,,North Creek,Little Swamp Creek
5306103,2016-11-04,9.5,7.0,7.3,,,,North Creek,Little Swamp Creek
5306103,2016-12-10,6.0,6.5,8.8,,,,North Creek,Little Swamp Creek
5306103,2017-01-10,4.0,6.5,9.7,,,,North Creek,Little Swamp Creek
5306103,2017-02-09,7.5,6.5,8.5,,,,North Creek,Little Swamp Creek
5306103,2017-03-07,5.5,6.5,9.7,,,,North Creek,Little Swamp Creek
5306103,2017-04-11,10.0,6.5,8.4,,,,North Creek,Little Swamp Creek
5306103,2017-05-08,10.0,6.5,8.6,,,,North Creek,Little Swamp Creek
5306103,2017-06-05,12.0,7.0,8.5,,,,North Creek,Little Swamp Creek
5306103,2017-07-14,14.5,8.0,8.3,,,,North Creek,Little Swamp Creek
5306103,2017-08-10,15.5,7.0,8.0,,,,North Creek,Little Swamp Creek
5306103,2017-09-11,13.5,7.0,7.7,,,,North Creek,Little Swamp Creek
5306103,2017-11-10,9.0,6.5,8.2,,,,North Creek,Little Swamp Creek
5306103,2017-12-11,5.0,6.0,9.4,,,,North Creek,Little Swamp Creek
5306103,2018-01-15,8.5,6.5,8.5,,,,North Creek,Little Swamp Creek
5306103,2018-04-06,9.0,6.5,9.5,,,,North Creek,Little Swamp Creek
5306103,2018-05-25,12.0,7.0,9.8,,,,North Creek,Little Swamp Creek
5306103,2018-07-26,14.5,7.0,8.8,,,,North Creek,Little Swamp Creek
5306103,2018-08-31,13.5,7.5,7.3,,,,North Creek,Little Swamp Creek
5306103,2018-09-26,12.0,7.0,7.8,,,,North Creek,Little Swamp Creek
5306103,2018-11-05,11.0,7.0,6.5,,,,North Creek,Little Swamp Creek
5306103,2019-02-21,5.0,6.5,8.4,,,,North Creek,Little Swamp Creek
5306103,2019-03-22,9.0,7.0,8.3,,,,North Creek,Little Swamp Creek
5306103,2019-04-15,9.0,6.5,7.7,,,,North Creek,Little Swamp Creek
5306103,2019-05-14,12.0,7.0,7.6,,,,North Creek,Little Swamp Creek
5306103,2019-06-19,13.0,7.0,8.0,,,,North Creek,Little Swamp Creek
5306103,2019-07-18,14.0,7.0,7.6,,,,North Creek,Little Swamp Creek
5306103,2019-08-16,15.0,9.0,7.1,,,,North Creek,Little Swamp Creek
5306103,2019-09-30,10.1,7.0,7.6,,,,North Creek,Little Swamp Creek
5306103,2019-10-21,12.0,6.5,7.3,,,,North Creek,Little Swamp Creek
5306103,2019-11-19,10.0,6.5,7.2,,,,North Creek,Little Swamp Creek
5306103,2019-12-19,7.0,7.0,8.2,,,,North Creek,Little Swamp Creek
5306103,2020-01-23,8.0,7.0,7.8,,,,North Creek,Little Swamp Creek
5306103,2020-02-20,5.0,6.5,9.1,,,,North Creek,Little Swamp Creek
5306103,2020-10-05,14.0,7.0,7.3,,,,North Creek,Little Swamp Creek
5306103,2020-11-19,9.0,7.0,6.9,,,,North Creek,Little Swamp Creek
5306103,2020-12-17,8.0,7.0,7.3,,,,North Creek,Little Swamp Creek
5306103,2021-01-19,6.5,7.0,8.4,,,,North Creek,Little Swamp Creek
5306103,2021-02-23,7.0,6.5,9.5,,,,North Creek,Little Swamp Creek
5306103,2021-03-22,7.0,7.0,8.5,,,,North Creek,Little Swamp Creek
5306103,2021-04-22,10.5,7.0,7.7,,,,North Creek,Little Swamp Creek
5306103,2021-05-14,12.0,7.5,7.4,,,,North Creek,Little Swamp Creek
5306103,2021-06-29,16.0,7.0,5.8,,,,North Creek,Little Swamp Creek
5306103,2021-07-24,15.0,7.5,6.7,,,,North Creek,Little Swamp Creek
5306103,2021-08-19,14.0,7.5,8.0,,,,North Creek,Little Swamp Creek
5306103,2021-09-23,13.5,7.0,8.7,,,,North Creek,Little Swamp Creek
5306103,2021-10-20,11.0,7.0,7.5,,,,North Creek,Little Swamp Creek
5306103,2021-11-23,8.0,6.5,2.9,,,,North Creek,Little Swamp Creek
5306103,2021-12-21,5.0,7.5,10.5,,,,North Creek,Little Swamp Creek
5306103,2022-01-17,6.75,6.75,8.4,,,,North Creek,Little Swamp Creek
5306103,2022-02-26,4.0,7.0,,,,,North Creek,Little Swamp Creek
5306103,2022-03-29,9.0,7.0,8.2,,,,North Creek,Little Swamp Creek
5306103,2022-05-23,10.0,6.5,7.9,,,,North Creek,Little Swamp Creek
5306103,2022-06-20,7.4,7.0,7.5,,,,North Creek,Little Swamp Creek
5306103,2022-07-20,15.0,7.0,7.1,,,,North Creek,Little Swamp Creek
5306103,2022-08-25,16.5,7.0,7.4,,,,North Creek,Little Swamp Creek
5306103,2022-09-28,13.0,7.5,8.2,,,,North Creek,Little Swamp Creek
5306103,2022-10-25,10.0,7.0,8.7,,,,North Creek,Little Swamp Creek
5306103,2022-11-17,6.0,6.5,8.2,,,,North Creek,Little Swamp Creek
5306103,2022-12-19,4.0,7.0,9.2,,,,North Creek,Little Swamp Creek
5306103,2023-02-14,4.5,7.0,9.4,,,,North Creek,Little Swamp Creek
5306103,2023-03-22,9.0,7.0,8.1,,,,North Creek,Little Swamp Creek
5306103,2023-04-19,9.0,7.0,8.7,,,,North Creek,Little Swamp Creek
5306103,2023-05-30,10.5,7.5,8.5,,,,North Creek,Little Swamp Creek
5306103,2023-06-27,14.5,7.5,7.6,,,,North Creek,Little Swamp Creek
5306103,2023-07-27,15.5,8.0,7.9,,,,North Creek,Little Swamp Creek
5306103,2023-08-17,16.0,7.5,7.1,,,,North Creek,Little Swamp Creek
5306103,2023-09-14,15.0,8.0,6.7,,,,North Creek,Little Swamp Creek
5306103,2023-10-18,13.5,7.0,7.7,,,,North Creek,Little Swamp Creek
5306103,2023-11-20,8.5,7.0,7.9,,,,North Creek,Little Swamp Creek
5306103,2023-12-20,7.0,6.5,8.3,,,,North Creek,Little Swamp Creek
5306103,2024-01-18,3.5,7.0,9.8,,,,North Creek,Little Swamp Creek
5306103,2024-03-02,6.5,6.5,8.8,,,,North Creek,Little Swamp Creek
5306103,2024-03-25,8.5,7.0,8.5,,,,North Creek,Little Swamp Creek
5306103,2024-04-24,9.5,7.0,8.5,,,,North Creek,Little Swamp Creek
5306103,2024-05-27,12.0,7.0,7.9,,,,North Creek,Little Swamp Creek
5306103,2024-07-26,4.0,7.0,8.2,266.0,,,Swamp Creek,Little Swamp Creek
5306103,2024-08-27,14.0,7.0,7.3,224.6,,,Swamp Creek,Little Swamp Creek
5306103,2024-09-24,14.0,7.5,7.7,260.3,,,Swamp Creek,Little Swamp Creek
5306103,2024-10-23,10.5,8.0,8.6,275.3,,,Swamp Creek,Little Swamp Creek
5306103,2024-11-26,9.0,7.0,7.3,197.0,,,Swamp Creek,Little Swamp Creek
5306103,2024-12-28,8.5,6.5,7.8,144.0,,,Swamp Creek,Little Swamp Creek
5306103,2025-01-30,2.0,7.0,10.3,243.6,,,Swamp Creek,Little Swamp Creek
5306103,2025-03-19,8.0,7.5,7.1,198.3,,,Swamp Creek,Little Swamp Creek
5306103,2025-04-17,9.0,7.0,8.55,225.3,,,Swamp Creek,Little Swamp Creek
5306103,2025-05-20,11.0,7.5,8.4,237.0,,,Swamp Creek,Little Swamp Creek
5306103,2025-06-22,11.5,8.0,8.8,265.0,,,Swamp Creek,Little Swamp Creek
5306103,2025-07-24,15.0,7.0,7.6,265.3,,,Swamp Creek,Little Swamp Creek
5306103,2025-08-25,15.5,8.0,7.0,268.3,,,Swamp Creek,Little Swamp Creek
5306103,2025-09-24,13.0,7.0,8.1,275.0,,,Swamp Creek,Little Swamp Creek
5306103,2025-10-27,10.0,7.0,8.1,271.6,,,Swamp Creek,Little Swamp Creek
5306103,2025-11-27,9.5,6.5,7.8,212.3,,,Swamp Creek,Little Swamp Creek
5306103,2025-12-29,6.0,6.75,10.0,222.6,,,Swamp Creek,Little Swamp Creek
5306103,2026-01-28,7.0,6.5,9.4,238.0,,,Swamp Creek,Little Swamp Creek
5306103,2026-02-23,7.0,6.5,8.45,180.3,,,Swamp Creek,Little Swamp Creek
5306103,2026-03-27,8.0,7.0,8.65,186.0,,,Swamp Creek,Little Swamp Creek
5306105,2015-09-21,21.0,8.5,7.5,,,,Quilceda Creek,Snohomish River
5306105,2015-10-23,14.0,7.5,7.6,,,,Quilceda Creek,Snohomish River
5306105,2015-12-01,7.0,7.0,8.5,,,,Quilceda Creek,Snohomish River
5306105,2015-12-28,5.5,7.0,8.3,,,,Quilceda Creek,Snohomish River
5306105,2016-01-30,12.0,6.5,8.3,,,,Quilceda Creek,Snohomish River
5306105,2016-02-28,9.0,7.5,9.5,,,,Quilceda Creek,Snohomish River
5306105,2016-04-24,16.0,7.5,8.8,,,,Quilceda Creek,Snohomish River
5306106,2015-09-10,18.0,7.5,9.5,,,,Elwell Creek-Skykomish River,Woods Creek
5306106,2015-10-01,11.0,7.0,9.0,,,,Elwell Creek-Skykomish River,Woods Creek
5306106,2015-11-05,8.0,6.5,12.1,,,,Elwell Creek-Skykomish River,Woods Creek
5306106,2016-01-01,7.0,6.0,11.4,,,,Elwell Creek-Skykomish River,Woods Creek
